mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_colsample_bytree,param_learning_rate,param_min_child_weight,param_subsample
1.508243703842163,0.0702499699286595,0.14056816101074218,0.018550982502656695,,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.8312872023809523,0.8169642857142857,0.7877604166666667,0.7183779761904763,0.8296130952380952,0.7968005952380953,0.042200456511717166,83.0,Random Forest,,sqrt,4.0,5.0,500.0,,,,
0.2859010696411133,0.02363674854534262,0.07411298751831055,0.003695782602317233,,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8154761904761906,0.8281250000000001,0.7764136904761905,0.7362351190476191,0.8186383928571429,0.7949776785714286,0.03427556932311222,133.0,Random Forest,,sqrt,4.0,10.0,100.0,,,,
0.7518392562866211,0.06593914102067805,0.08130354881286621,0.014353945662031705,,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8180803571428572,0.8309151785714286,0.7780877976190476,0.7215401785714286,0.8212425595238095,0.7939732142857142,0.04046818843782537,157.0,Random Forest,,sqrt,4.0,10.0,200.0,,,,
0.9295174598693847,0.16801869693509308,0.0974649429321289,0.009240756546979435,,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.8231026785714286,0.828125,0.7816220238095237,0.7213541666666666,0.8266369047619048,0.7961681547619047,0.04119168847565763,99.0,Random Forest,,sqrt,4.0,10.0,300.0,,,,
1.4595382690429688,0.07055340445610148,0.16166906356811522,0.024378825672323863,,,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.8240327380952381,0.8255208333333334,0.785342261904762,0.7209821428571429,0.8342633928571429,0.7980282738095238,0.04205258145971902,35.0,Random Forest,,sqrt,4.0,10.0,500.0,,,,
0.2944094181060791,0.023613244563981284,0.06619157791137695,0.008704734788100382,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8119419642857143,0.7843191964285715,0.7367001488095237,0.7348400297619048,0.8381696428571428,0.7811941964285714,0.04081622567023793,288.0,Random Forest,,log2,1.0,2.0,100.0,,,,
0.786051082611084,0.14347677420130814,0.09900946617126465,0.031428219335821864,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8169642857142857,0.7929687500000001,0.7552083333333333,0.7483258928571429,0.8266369047619048,0.7880208333333333,0.031640969464615254,255.0,Random Forest,,log2,1.0,2.0,200.0,,,,
0.9864291667938232,0.1385361408297188,0.12143440246582031,0.02996678433743527,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8178013392857143,0.7996651785714285,0.7570684523809523,0.7384672619047619,0.8250558035714286,0.7876116071428572,0.034078812564152954,260.0,Random Forest,,log2,1.0,2.0,300.0,,,,
1.5028318881988525,0.02200128952371575,0.15822253227233887,0.016131766470887106,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.8219866071428571,0.7973400297619048,0.7730654761904763,0.7386532738095238,0.8267299107142857,0.7915550595238094,0.03267194132897103,199.0,Random Forest,,log2,1.0,2.0,500.0,,,,
0.32576589584350585,0.05151043351041741,0.09205889701843262,0.014799097684675872,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.827938988095238,0.8141741071428571,0.7816220238095238,0.7260044642857143,0.8193824404761905,0.7938244047619047,0.03736193463854361,160.0,Random Forest,,log2,1.0,5.0,100.0,,,,
0.7626499176025391,0.07989474380388234,0.0954057216644287,0.01428653924240244,,,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8346354166666666,0.8093377976190477,0.77734375,0.73046875,0.8147321428571428,0.7933035714285714,0.03640750526409339,168.0,Random Forest,,log2,1.0,5.0,200.0,,,,
